Event_Number,utc_mu,azimuth_start_at_kiso,elevation_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,ID_tomoe,az_start_tomoe,el_start_tomoe,az_end_tomoe,el_end_tomoe
1002126,2018-04-20T15:31:14.223,233.629335,31.077682,234.44652599999998,28.410114,652514_054,234.494873180742,28.6162626283316,234.524085440898,28.525656031956895
1002126,2018-04-20T15:31:14.223,233.629335,31.077682,234.44652599999998,28.410114,652514_055,234.358433213011,29.0592343675968,234.46994255189898,28.691170912979302
1002128,2018-04-20T15:33:19.441,233.21707400000003,28.19244,234.03725699999998,25.968251000000002,652712_053,233.621014769978,27.3378955178618,233.744160384872,27.0218335864467
1002129,2018-04-20T15:34:06.934,232.547553,30.942247,235.95780499999998,28.540269,652815_023,235.495596029072,28.9730617506777,235.97421996002103,28.629093849685102
1002133,2018-04-20T15:38:03.255,232.891427,29.888429,235.333066,28.282309,653114_095,234.351514810514,29.053022670632302,234.71052512445,28.8097877564705
1002133,2018-04-20T15:38:03.255,232.891427,29.888429,235.333066,28.282309,653114_096,234.772618702982,28.7710275018011,234.879886468456,28.6977877070548
1002142,2018-04-20T15:47:00.872,231.592252,27.507222,234.23925499999999,25.513526000000002,654011_014,233.058918720621,26.5468835726052,233.52213756217998,26.1986999236993
1002151,2018-04-20T15:51:54.105,231.872823,28.935202,235.254977,27.356379999999998,654413_072,234.07343646033502,28.015872976182298,234.292398210616,27.9152702418646
1002152,2018-04-20T15:52:45.432,232.600031,26.745346,234.75128700000002,25.501534,654511_048,232.831160224709,26.6849697837134,233.307386602259,26.430171419873098
1002152,2018-04-20T15:52:45.432,232.600031,26.745346,234.75128700000002,25.501534,654521_049,233.856879244583,26.134527667031602,234.27898145477798,25.9046638772168
1002160,2018-04-20T15:57:28.684,233.510821,30.405048999999998,233.847121,27.865202000000004,654913_084,233.84746356575198,28.294823844131898,233.88954731086798,28.036730122862895
1002163,2018-04-20T15:58:35.958,234.21860299999997,29.835154,234.38294900000002,26.704875,655013_093,234.345882383099,28.0201527009551,234.357180717474,27.8520666049515
1002169,2018-04-20T16:04:07.224,232.849405,27.544321000000004,234.93197,25.995803,655512_102,233.236525922835,27.3869216312869,233.398324672075,27.2696915956913
1002169,2018-04-20T16:04:07.224,232.849405,27.544321000000004,234.93197,25.995803,655522_102,233.88086803725,26.921562883251198,234.29434767133702,26.6202893067929
1002172,2018-04-20T16:05:30.372,231.93465600000002,30.338387,235.797273,29.107637,655715_017,235.369137407349,29.291631563434102,235.60612999568298,29.205350385876798
1002176,2018-04-20T16:11:45.103,232.10135899999997,26.817023,234.473165,25.835385000000002,656221_113,233.600808750305,26.3065863356038,233.902696649181,26.174161079645298
1002176,2018-04-20T16:11:45.103,232.10135899999997,26.817023,234.473165,25.835385000000002,656221_114,233.987912484644,26.140990607941603,234.111338968116,26.0867311391954
1002195,2018-04-20T16:18:04.280,232.951004,26.855578,234.224262,25.552767000000003,656821_092,233.624576517838,26.272350563150397,234.030574354025,25.866849002595302
1002200,2018-04-20T16:19:59.483,232.614,28.416161,233.333739,25.787329999999997,657011_071,233.18650175771702,26.618082214615,233.26256524490898,26.3340019408454
1002204,2018-04-20T16:20:42.170,233.20913900000002,27.209196999999996,234.86807000000002,26.095758,657112_030,233.942124514073,26.8324926853096,234.270656676904,26.625644410395605
1002216,2018-04-20T16:29:12.462,233.904095,31.054346000000002,235.394061,28.455170000000003,657815_118,234.702390992985,29.7855124478643,235.024592383831,29.2272678489993
1002221,2018-04-20T16:32:05.404,230.95117599999998,30.008014000000003,234.358721,27.475177000000002,658113_087,234.033705533117,27.8891030866739,234.419819683707,27.5968824013211
1002226,2018-04-20T16:36:47.885,231.131486,29.748957,234.38189100000002,27.614813,658513_118,233.59804971060902,28.2541860236556,234.013951478599,27.9706277207911
1002230,2018-04-20T16:38:41.088,232.537017,31.153257,235.66738900000001,28.773715000000003,658715_093,235.400920026962,29.1477150395,235.703218948091,28.9077159931844
1002250,2018-04-20T16:52:30.400,233.271326,27.11928,233.652323,24.433263,660011_062,233.443060475983,26.5891558829428,233.48046588115898,26.346065838062803
1002255,2018-04-20T16:54:35.194,231.638056,30.308701,234.24444900000003,27.719122,660213_035,233.541972172152,28.5843997946167,233.765945368233,28.368189133237802
1002259,2018-04-20T16:55:39.076,231.73870699999998,29.128045,233.95150800000002,26.615643,660312_037,233.105685108517,27.7499293829397,233.381777160012,27.447069345237605
1002273,2018-04-20T16:59:48.489,233.322821,28.317266999999998,234.18824700000002,26.173085999999998,660712_033,233.967039144597,27.047220342038898,234.093573213022,26.7360716418454
1002278,2018-04-20T17:02:01.772,231.654818,27.167037,235.17920499999997,26.699887,660911_023,232.48026531878398,27.0696602459439,232.689522800033,27.043434686587
1002280,2018-04-20T17:02:59.757,233.22914900000004,27.839667,233.360512,25.659387,661012_013,233.372418246986,27.6080311625655,233.39597430773398,27.330768376273102
1002286,2018-04-20T17:05:01.884,234.645921,29.077847,235.234007,26.725054999999998,661214_005,234.995565029931,28.222456734742398,235.021883622046,28.1295016064487
1002286,2018-04-20T17:05:01.884,234.645921,29.077847,235.234007,26.725054999999998,661214_006,234.935345303437,28.459923059216102,234.987347336682,28.253743290332103
1002286,2018-04-20T17:05:01.884,234.645921,29.077847,235.234007,26.725054999999998,661223_006,235.272856767464,27.173534701136397,235.369505847285,26.7956483529983
1002309,2018-04-20T17:16:30.571,231.731757,29.277860999999998,234.920406,26.06956,662222_072,234.26415851287,26.895536625100103,234.662258409553,26.4802844589703
1002311,2018-04-20T17:17:04.678,234.80911400000002,29.409892,236.966605,27.241372,662315_014,235.265996185283,29.116074773417395,235.67376559865397,28.703119482487
1002325,2018-04-20T17:21:57.918,233.08271200000001,28.842636,233.069831,27.041577,662712_069,233.140691364277,27.837037629337395,233.142480954441,27.657553466033697
1002348,2018-04-20T17:33:57.836,233.31503500000002,26.498839,234.972048,25.143664,663831_077,234.154762182984,25.954030886769,234.60940648877602,25.598605734539102
1002351,2018-04-20T17:35:15.761,233.64552700000002,30.272515999999996,234.349277,27.770999,663913_107,234.279625702012,28.1069215047551,234.28820360597499,28.073984901624797
1002352,2018-04-20T17:35:43.195,230.865127,29.963801,235.24802999999997,28.603609999999996,664014_036,234.52668140398998,28.8635968781097,234.739556830567,28.794862430338103
1002376,2018-04-20T17:46:45.038,232.949714,30.579545,235.754229,28.611096999999997,665015_050,234.725411760978,29.418161472739897,234.986130305587,29.236256608066302
1002398,2018-04-20T17:52:20.881,231.50943700000002,29.98395,235.34624,27.064135999999998,665513_094,234.682796495144,27.7373501518464,235.05486318111198,27.452141236933198
1002406,2018-04-20T17:53:30.987,231.866287,28.152075,233.89392,25.047604,665611_082,232.535130033017,27.2950133572192,232.76869565725,26.9487297969233
1002403,2018-04-20T17:53:13.334,233.409584,27.995575,235.02196600000002,28.192532,665613_046,233.747513331295,28.045366980803898,233.88704334142201,28.065588138462
1002406,2018-04-20T17:53:30.987,231.866287,28.152075,233.89392,25.047604,665621_082,233.052184798599,26.5193172419732,233.14692450062302,26.375163883411897
1002401,2018-04-20T17:53:08.037,232.797227,28.632848,234.28236299999998,26.285478,665622_036,233.83519565018298,27.195902174008104,234.077230001874,26.8211319838346
1002412,2018-04-20T17:54:43.253,231.411792,29.622004999999998,233.966848,26.241626,665712_101,233.00758277102798,27.6457650745353,233.152885691228,27.451230628527004
1002420,2018-04-20T17:56:18.294,232.27820899999998,28.475070000000002,234.264416,26.525149,665912_039,233.465465801356,27.3824316565096,233.885843369776,26.946974890599602
1002420,2018-04-20T17:56:18.294,232.27820899999998,28.475070000000002,234.264416,26.525149,665922_039,234.239345136159,26.5787752878269,234.26166022916402,26.5554955224464
1002428,2018-04-20T17:59:26.287,231.872413,28.904931,232.20475499999998,25.385781,666211_013,232.168522116585,27.2359456040744,232.17966090112998,27.145243618006702
1002431,2018-04-20T18:01:27.986,232.935981,30.302445000000002,235.803304,28.698822999999997,666415_005,235.015315098619,29.2415832905649,235.38302857192298,29.025418921928395
1002460,2018-04-20T18:06:05.959,232.54664,27.873862,234.12577400000004,27.383601000000002,666812_030,232.853920372737,27.850685801999802,233.34367273829497,27.6848405609752
1002462,2018-04-20T18:07:03.454,231.309713,28.507052,233.812316,27.113991,666912_019,232.996977277157,27.6414946010889,233.517736566637,27.346823188330898
1002464,2018-04-20T18:07:18.995,232.29260499999998,30.033021,235.91582999999997,28.957061,666915_050,234.900818917089,29.3220916271307,235.37116271061,29.185384385925698
1002466,2018-04-20T18:07:32.330,232.761389,33.425763,235.83571400000002,29.605417,666916_077,235.509196796933,30.167233820891102,235.860141242343,29.718503770336
1002612,2018-04-20T18:41:09.357,233.865298,29.731759000000004,234.414832,25.218372,670013_079,234.135481709813,28.122953045329698,234.165721835488,27.87326632016
1002612,2018-04-20T18:41:09.357,233.865298,29.731759000000004,234.414832,25.218372,670022_079,234.29130211507302,26.7865662487184,234.322959825641,26.530204325367
1002638,2018-04-20T18:45:46.900,231.63413300000002,29.510921999999997,234.29834,26.509937,670412_109,233.296339914342,27.769564122337602,233.42593871276,27.619639667076697
1002638,2018-04-20T18:45:46.900,231.63413300000002,29.510921999999997,234.29834,26.509937,670422_108,233.785758105106,27.2039077301021,234.13519719891602,26.7973056643543
1002642,2018-04-20T18:46:46.754,232.13640099999998,28.675684000000004,234.974273,26.269283,670512_103,233.498413314111,27.6201010918993,233.67092626582402,27.473381962416898
1002642,2018-04-20T18:46:46.754,232.13640099999998,28.675684000000004,234.974273,26.269283,670522_103,234.090566795601,27.1179182925286,234.52934463113,26.7432338256557
1002646,2018-04-20T18:47:32.515,232.44645899999998,31.981913,236.036136,29.939747999999998,670616_068,235.79770945494099,30.1048284006898,235.87019421677996,30.0620699700785
1002652,2018-04-20T18:48:37.763,233.017375,29.903031,235.48767,27.6994,670714_072,234.64752444090598,28.581400317837,235.099021116844,28.192755846434398
1002688,2018-04-20T18:57:11.234,232.80091800000002,28.988187,234.481248,25.639044000000002,671512_066,233.850935178497,27.000834129833603,233.956890876279,26.787870111038497
1002704,2018-04-20T18:59:55.334,233.00424500000003,30.465320000000002,235.117614,27.071968,671714_117,234.10365595157901,28.84573610897,234.158683913796,28.760582604719
1002715,2018-04-20T19:03:12.468,233.29570099999998,26.699935999999997,234.243433,26.844679,672112_008,234.040367469791,26.732068680534397,234.22423633879902,26.7577085367102
1002724,2018-04-20T19:04:49.628,231.892575,30.249458,234.57248399999997,27.388340999999997,672223_051,234.341816306925,27.767540621093502,234.510074015605,27.5868148701114
1002727,2018-04-20T19:05:11.568,234.36351499999998,26.183258,235.00211000000002,26.029754999999998,672232_094,234.75925711378997,26.151960493435997,235.002513694325,26.098727154237498
1003080,2018-04-21T14:21:01.899,232.182533,28.620982,235.274727,27.110639000000003,681613_120,234.448019971968,27.6516691083283,234.701898829044,27.5303090049686
1003084,2018-04-21T14:22:10.255,232.606358,28.663758,233.81969500000002,27.970423999999998,681713_106,233.361703694112,28.343565451359,233.85254601907698,28.038606121342102
1003087,2018-04-21T14:24:47.379,232.966836,26.630088,233.500414,25.386976999999998,682011_042,233.148181559954,26.442418300391502,233.189449393734,26.343667292259802
1003094,2018-04-21T14:28:31.114,232.55947200000003,29.726196,233.28893100000002,27.649583000000003,682312_088,233.255809006954,27.783378561825398,233.299274040194,27.6566327274401
1003118,2018-04-21T14:46:19.530,232.06027799999998,25.807463000000002,235.07797599999998,25.538442,684021_035,234.218742274964,25.613819868798497,234.741062837198,25.564370430384997
1003120,2018-04-21T14:49:33.120,232.838548,30.414632,233.854246,27.393427000000003,684313_021,233.74648309946,28.144036879908104,233.794615678416,28.012087366216
1003144,2018-04-21T15:15:59.653,233.619601,29.617278999999996,234.244596,26.5544,686713_068,234.017777056854,27.988984306581504,234.05596922173402,27.807354881002198
1003144,2018-04-21T15:15:59.653,233.619601,29.617278999999996,234.244596,26.5544,686713_069,233.94879696183497,28.3402572645935,234.00988712718998,28.0208990461303
1003144,2018-04-21T15:15:59.653,233.619601,29.617278999999996,234.244596,26.5544,686722_069,234.221051842888,26.980222888385402,234.303970364302,26.5674792432721
1003146,2018-04-21T15:18:20.689,232.166277,26.692152,235.016599,24.996707999999998,686921_099,234.006430321684,25.706881787607198,234.448193627789,25.440201069092303
1003159,2018-04-21T15:28:42.293,231.85615099999998,28.915589,234.500094,28.132635999999998,687913_033,233.949855567784,28.334131423911902,234.040928144182,28.3051752213026
1003160,2018-04-21T15:28:56.935,232.583517,29.589961,234.52442000000002,26.524696000000002,687922_063,234.352107451786,26.985144499987197,234.489350210121,26.765047026908803
1003188,2018-04-21T15:50:48.309,232.450134,26.765559000000003,234.94752200000002,25.720066,689911_093,233.015168287671,26.602071990128003,233.71828452675098,26.320765303329
1003189,2018-04-21T15:50:58.901,233.606647,29.724422999999998,235.857159,26.894648999999998,689914_114,234.761686308988,28.3544692229256,234.828144160632,28.271306035423198
1003191,2018-04-21T15:51:55.679,233.984372,28.129540000000002,234.54286800000003,25.528918,690012_102,234.24260245743199,27.072733538565803,234.341526148621,26.5580019857548
1003190,2018-04-21T15:51:26.660,232.033485,31.009721000000003,235.297042,27.993640000000003,690014_044,235.12990072951197,28.3257204835354,235.32808130842002,28.134014855012698
1003194,2018-04-21T15:54:22.350,232.83670899999998,28.532312,233.91489900000002,25.241734,690212_116,233.08495191485198,27.855529434947602,233.21689425891398,27.446280637943698
1003194,2018-04-21T15:54:22.350,232.83670899999998,28.532312,233.91489900000002,25.241734,690221_116,233.505573522576,26.540051361735703,233.669090890123,26.0160358523658
1003199,2018-04-21T15:57:40.601,233.360694,27.140962,233.70490299999997,24.529911,690611_009,233.63856465139702,26.303241645096396,233.68830200662998,25.9526730725052
1003218,2018-04-21T16:12:48.206,232.275641,28.334678000000004,234.763004,27.726865000000004,691913_111,233.66098434935,28.1159224325222,233.884401838829,28.062233361008396
1003229,2018-04-21T16:21:02.508,232.508173,27.015849,234.640679,25.379125,692711_069,232.641268277048,27.008356894851104,233.209523847427,26.585953110591603
1003227,2018-04-21T16:20:55.126,232.51106299999998,29.324778000000002,235.61872000000002,28.012106,692714_054,234.48363967441102,28.546419035085002,234.960600515485,28.343084422701896
1003237,2018-04-21T16:25:51.117,234.97589,29.683681,235.57246400000002,27.591292,693124_119,235.361223406566,28.3381327390922,235.45408695616797,28.0438952888569
1003240,2018-04-21T16:27:26.330,233.73585400000002,26.662702000000003,235.154746,25.886279000000002,693332_057,234.96424983973802,26.096668493174402,235.189060370387,25.985366476289002
1003251,2018-04-21T16:32:00.778,233.49573700000002,28.26332,234.69006800000002,27.15318,693723_077,234.19638112555302,27.7299231327735,234.42510475577302,27.520043690980202
1003253,2018-04-21T16:32:44.754,232.34249599999998,26.893631,234.124688,26.077479999999998,693811_039,232.554872066944,26.8468119222155,232.916964546758,26.677446065928503
1003253,2018-04-21T16:32:44.754,232.34249599999998,26.893631,234.124688,26.077479999999998,693821_040,233.34838584314,26.480264609241,234.017169778157,26.162740079183504
1003258,2018-04-21T16:35:37.587,234.85331800000003,28.835855,235.04630600000002,27.13035,694114_007,235.07266145264802,28.280574454085198,235.099564035555,28.050416051838397
1003258,2018-04-21T16:35:37.587,234.85331800000003,28.835855,235.04630600000002,27.13035,694114_008,235.03207924119098,28.5974837492407,235.06662371322201,28.3141608031496
1003266,2018-04-21T16:38:21.146,234.98850099999999,30.499259999999996,236.693269,26.563306,694316_058,235.16506544023997,30.302299129598197,235.26564381840302,30.082905143526396
1003266,2018-04-21T16:38:21.146,234.98850099999999,30.499259999999996,236.693269,26.563306,694325_058,235.795553024231,28.8822130144833,235.971074780668,28.4831191970303
1003266,2018-04-21T16:38:21.146,234.98850099999999,30.499259999999996,236.693269,26.563306,694325_059,235.667444435369,29.1714480376503,235.788765143782,28.905267853351802
1003266,2018-04-21T16:38:21.146,234.98850099999999,30.499259999999996,236.693269,26.563306,694334_059,236.38208579632098,27.521495275924398,236.45774735804798,27.351705187384
1003266,2018-04-21T16:38:21.146,234.98850099999999,30.499259999999996,236.693269,26.563306,694344_058,236.642319556806,26.911924772724298,236.703126731879,26.7659861539883
1003267,2018-04-21T16:39:08.230,232.725832,27.809776,234.617216,27.506696999999996,694412_027,233.02649236845102,27.7911649454463,233.369356217018,27.737859040115104
1003315,2018-04-21T17:04:25.094,232.50224599999999,30.8162,236.02652400000002,28.546955999999998,696715_065,234.48716353987098,29.6451030914023,234.93616264619598,29.349022925068603
1003317,2018-04-21T17:04:49.449,232.34979900000002,26.972198,234.812597,25.822957000000002,696721_115,233.189223516078,26.7063325290408,233.507061101953,26.569180586082503
1003318,2018-04-21T17:05:11.295,232.60289500000002,28.402153000000002,233.766614,26.579759999999997,696812_032,233.07577231866298,27.842938381325396,233.472581072344,27.243140762294804
1003322,2018-04-21T17:06:30.371,232.27145099999998,29.140615999999998,233.83047799999997,26.363113000000002,696912_065,233.24145788346698,27.6162362215203,233.44612088137995,27.241375401230396
1003331,2018-04-21T17:10:44.370,231.759824,31.098714,236.06990699999997,29.684633,697316_044,235.486345817015,29.900738749345397,235.69365096106898,29.825700779207896
1003341,2018-04-21T17:14:42.152,231.57830099999998,30.454841,235.820837,27.338069,697714_016,235.113900429795,28.031617036178304,235.30019417121497,27.8906700815028
1003349,2018-04-21T17:19:47.322,231.14976099999998,30.08662,235.017552,28.282952,698114_099,234.325367945454,28.7033069734089,235.000548465183,28.3777885898034
1003357,2018-04-21T17:22:09.070,231.374535,29.036972,235.722152,27.758309000000004,698414_005,235.294460451259,27.9034585435146,235.470711711645,27.849188649443303
1003367,2018-04-21T17:25:12.273,234.324304,26.762334000000003,234.92084100000002,26.242402000000002,698622_095,234.50996897589297,26.7032891170163,234.538608009349,26.6803429308436
1003389,2018-04-21T17:34:55.485,232.829873,27.039283,233.379407,25.527491,699511_105,233.01531315878898,26.5966480595635,233.081049461203,26.422113418039302
1003394,2018-04-21T17:35:31.503,233.665546,28.290177000000003,233.702133,25.760932999999998,699611_052,233.791928804828,26.3262369056914,233.802658691117,26.0081220178971
1003395,2018-04-21T17:35:50.510,232.983092,28.614307,233.249166,26.060201,699611_090,233.238561978316,26.431871754148897,233.25520481100202,26.277489384706996
1003409,2018-04-21T17:39:20.960,232.850592,30.233932,235.06747799999997,28.220931,699914_107,234.54716035359502,28.7986693359888,235.012457416307,28.385511248359602
1003422,2018-04-21T17:44:18.393,233.087978,30.126040999999997,234.40038700000002,26.714610999999998,700413_048,233.965410320622,28.0956794429692,234.064437719748,27.836772793968102
1003422,2018-04-21T17:44:18.393,233.087978,30.126040999999997,234.40038700000002,26.714610999999998,700413_049,233.820017603935,28.4510195721029,233.95900097820598,28.109485670177
1003428,2018-04-21T17:46:58.599,234.030578,26.866304,234.126907,25.404592,700621_117,234.062615732558,26.0160080976224,234.095524406329,25.6309370241357
1003437,2018-04-21T17:48:31.921,232.914868,28.636146999999998,234.194454,26.171160999999998,700812_052,233.835422637934,27.0347480231577,233.929616211139,26.8502027789105
1003439,2018-04-21T17:48:49.805,234.171407,29.663967,234.791052,26.930691999999997,700813_088,234.672529476631,27.630032914634,234.756313509225,27.236742499491402
1003443,2018-04-21T17:49:49.468,231.91915899999998,28.246344,232.63128199999997,25.944124,700911_057,232.25718527917198,27.3985993745634,232.404245427939,26.9603381401422
1003470,2018-04-21T17:56:45.917,232.515106,30.662896999999997,234.766522,28.680838,701514_110,234.386640831021,29.086981765489302,234.670534709006,28.8319470811339
1003473,2018-04-21T17:58:00.195,231.787821,29.388765000000003,234.89688399999997,27.390990000000002,701713_006,233.90716084303298,28.101344039973103,234.08887061032001,27.983480961729803
1003485,2018-04-21T18:02:36.583,231.383155,30.34177,235.55182799999997,28.254454,702114_030,233.997867009283,29.158626404598603,234.654817675283,28.8128292878658
1003492,2018-04-21T18:04:10.667,233.68009700000002,28.858743,234.51457799999997,27.4462,702213_093,234.034046474874,28.2795164536707,234.175914278845,28.051366585134396
1003510,2018-04-21T18:09:45.646,231.47864199999998,29.776390000000003,235.23790400000001,27.935874,702724_108,234.914989772425,28.1836393492334,235.22309593297797,28.0214938955018
1003544,2018-04-21T18:17:46.154,233.694438,27.521865999999996,234.477068,25.139231,703512_039,233.842451974007,27.357677179808,233.877903822635,27.255287842936
1003544,2018-04-21T18:17:46.154,233.694438,27.521865999999996,234.477068,25.139231,703522_039,234.03872336793998,26.779123138701,234.055538533656,26.724347902097
1003544,2018-04-21T18:17:46.154,233.694438,27.521865999999996,234.477068,25.139231,703531_039,234.44385121559299,25.5596531619156,234.54452723707902,25.243196156872898
1003559,2018-04-21T18:22:09.703,232.857135,29.356555,234.61717599999997,27.41362,703913_028,233.705537362932,28.533470840317896,234.042042125741,28.171744705964798
1003561,2018-04-21T18:22:27.653,231.363594,30.821505,235.73732,30.236386,703916_064,235.32041113683,30.3394558937345,235.480390648497,30.315099644466702
1003586,2018-04-21T18:28:39.510,230.34761,28.951046999999996,232.8667,26.477866,704511_027,232.150027691087,27.2766354257077,232.642357392129,26.7742647308467
1003591,2018-04-21T18:29:22.076,232.059681,30.162558,234.508117,28.705651,704514_112,233.936463766681,29.097193696841604,234.34473926217004,28.8429952375601
1003584,2018-04-21T18:28:27.744,231.850545,30.472376,235.35789599999998,27.860573,704524_004,234.863383514922,28.319042207209996,235.268401574557,28.006319580778605
1003593,2018-04-21T18:29:52.315,232.556311,29.412039,233.291118,26.075131,704612_047,233.021189692875,27.7787430386035,233.08770681383098,27.4632818458941
1003593,2018-04-21T18:29:52.315,232.556311,29.412039,233.291118,26.075131,704621_047,233.31037197509102,26.4271424840842,233.361247009067,26.188124475848603
1003598,2018-04-21T18:30:52.478,231.99353,30.031361999999998,235.136667,28.505282,704714_042,234.480830600774,28.849008345873102,234.98865378708803,28.594422950537
1003629,2018-04-21T18:36:37.007,233.8716,32.271161,234.306863,27.629466999999998,705214_076,234.25937585178798,28.699512397821003,234.262123788054,28.678284918174
1003629,2018-04-21T18:36:37.007,233.8716,32.271161,234.306863,27.629466999999998,705214_077,234.233317919311,28.999114651690302,234.257143992783,28.7032128124086
1003629,2018-04-21T18:36:37.007,233.8716,32.271161,234.306863,27.629466999999998,705214_078,234.234332953626,28.999657700374197,234.272897349958,28.6788916142741
1003631,2018-04-21T18:37:07.349,233.710973,26.781457,234.035842,25.223625,705321_012,233.99063144942502,26.159830621802,234.026593020982,25.976676966068002
1003660,2018-04-21T18:41:53.079,232.47919199999998,31.267528999999996,235.12776200000002,29.126336,705715_054,234.567632851046,29.6586442521829,235.08279260436402,29.230532939001304
1003665,2018-04-21T18:43:00.942,231.68544300000002,29.768983000000002,234.091068,26.367646,705812_064,233.13410790005798,27.893525446947198,233.493703608842,27.382747484628897
1003667,2018-04-21T18:43:04.945,231.909177,29.620086999999998,234.325042,27.728614,705813_072,233.52604117284199,28.2873760563477,234.07206082206298,27.894483171763397
1003678,2018-04-21T18:46:00.404,233.747621,29.663379,237.669278,28.367839,706115_046,235.55533138729498,29.112575701480104,235.802758386734,29.026515326732202
1003678,2018-04-21T18:46:00.404,233.747621,29.663379,237.669278,28.367839,706126_045,237.119819218046,28.5656477783071,237.529628642433,28.4205078326955
1003689,2018-04-21T18:49:40.249,231.52899399999998,30.25283,235.399979,28.337898,706414_086,234.225043738919,28.996622908530103,234.88473762177998,28.654030064703303
1003695,2018-04-21T18:51:27.084,233.41264700000002,30.56281,236.02519500000002,28.784195,706615_047,235.347504094039,29.3066079472127,235.937967825547,28.893809672946603
1003709,2018-04-21T18:56:03.001,231.881775,30.945531,235.33146299999999,28.047194,707014_071,234.293572846242,29.0576774227136,234.84316778160098,28.606394997176
1003719,2018-04-21T18:57:24.031,233.05289900000002,29.292432,233.534834,25.979947,707112_107,233.287292912327,27.6538439977178,233.31878272437402,27.424381965040304
1003719,2018-04-21T18:57:24.031,233.05289900000002,29.292432,233.534834,25.979947,707121_107,233.492562403126,26.220274848741997,233.51345452412102,26.081203812
1003724,2018-04-21T18:58:29.385,232.643138,27.930622999999997,234.66563599999998,25.982174,707212_111,233.36697225681,27.339165030541302,233.872534837382,26.8518500448631
1003728,2018-04-21T18:59:04.242,232.52879700000003,26.012659,233.817527,26.508664000000003,707311_055,233.264996084196,26.2566849114095,233.52782162275398,26.366264192931105
